1.0345158360407674	-20.253416901939513
1.077620662542466	-20.203189761800544
1.1225215234817354	-20.167456939344614
1.1692932536268077	-20.11417831484207
1.218013805861258	-20.064561403068012
1.2687643811054772	-20.007309254892917
1.3216295636515387	-19.957039965909043
1.3766974621370196	-19.89761954726809
1.4340598563927287	-19.828903218322843
1.4938123504090925	-19.757495060594987
1.556054531676138	-19.711679226780284
1.6208901371626439	-19.635133036403033
1.6884272262110873	-19.557268563173764
1.7587783606365495	-19.467564133376214
1.8320607923297392	-19.40016580933105
1.9083966586768117	-19.314287636583348
1.987913186121679	-19.218878851315793
2.0707429022100823	-19.13006723567118
2.157023856468836	-19.032587395249173
2.246899850488371	-18.929929079958765
2.340520677592053	-18.83658692107832
2.4380423724917217	-18.734238756917364
2.539627471345544	-18.578638211679326
2.6454452826516084	-18.48039381232994
2.7556721694287587	-18.33959924831866
2.8704918431549573	-18.184080192579906
2.9900956699530807	-18.015577377959158
3.1146829895344594	-17.860815152962527
3.244461447431729	-17.644536124015932
3.3796473410747176	-17.498086221624828
3.5204659802861644	-17.268698688447074
3.6671520627980883	-17.08494470922262
3.8199500654146754	-16.796259266020044
3.9791146514736204	-16.535308345194636
4.144911095285021	-16.233215289605376
4.317615724255231	-15.907422825339097
4.497516379432533	-15.540744008767707
4.684912895242221	-15.207991882772351
4.880117599210648	-14.64065828965548
5.083455832511091	-14.105974706630366
5.295266492199053	-12.364145003448005
5.5159025960406805	-11.560838857623583
5.745731870875709	-11.2798405181367
5.98513736549553	-10.96658942602707
6.234518089057843	-10.686168989199144
6.49428967610192	-10.397922142479036
6.764885079272834	-10.109523918735094
7.046755290909203	-9.879997037400766
7.340370094697087	-9.661402540060216
7.646218848642799	-9.365972776178923
7.964811300669583	-9.172782647849976
8.296678438197482	-8.922347579464786
8.642373373122377	-8.716502754034526
9.002472263669143	-8.564920671589027
9.377575274655356	-8.342380717032603
9.768307577765997	-8.12736557303337
10.175320393506247	-7.935592267725316
10.599292076569007	-7.794975243794666
11.04092924642605	-7.643541806557636
11.500967965027135	-7.541667595025411
11.980174963569933	-7.358236996110836
12.479348920385346	-7.2507584101587925
12.99932179206807	-7.076209270828677
13.540960200070908	-6.9958776280030825
14.105166875073863	-6.857883026407226
14.692882161535275	-6.763629501489849
15.305085584932579	-6.588201370514972
15.942797484304771	-6.512200265145352
16.60708071281747	-6.458632414938961
17.299042409184867	-6.343506816305296
18.019835842900903	-6.221326846625923
18.77066233635511	-6.1464235352198875
19.55277326703657	-6.082841680235703
20.367472153163096	-5.975518118349826
21.216116826211557	-5.9188917697022685
22.100121693970372	-5.843353470374875
23.020960097885805	-5.7368143290861875
23.980166768631047	-5.699019182393821
24.979340383990674	-5.654900594181803
26.02014623332362	-5.534053736663563
27.10431899304544	-5.493684818531852
28.233665617755666	-5.46919805257267
29.41006835182882	-5.422567896198421
30.635487866488354	-5.321227506080769
31.911966527592035	-5.319606825539451
33.24163179957504	-5.306968401315425
34.626699791224	-5.208812228567105
36.06947894919167	-5.169552768498338
37.57237390540799	-5.141683893288916
39.13788948479999	-5.140889776236789
40.76863487999999	-5.075050487489561
42.467327999999995	-5.056332151058353
44.236799999999995	-4.993904770058708
46.08	-4.965435923592943
48.	-4.954526401702657
50.	-4.905579127498005
